instance_name,timeout,num_chunks,gate_out,depth_out,num_swaps,seed,seed_is
miller_11,10,1,53,30,3,9,7
miller_11,10,1,53,30,3,1,7
miller_11,10,1,53,30,3,4,7
miller_11,10,1,53,30,3,10,7
miller_11,10,1,53,30,3,11,7
miller_11,10,1,53,30,3,12,7
miller_11,10,1,53,30,3,13,7
miller_11,10,1,53,30,3,14,7
miller_11,10,1,53,30,3,15,7
miller_11,10,1,53,30,3,2,8
miller_11,10,1,53,30,3,3,8
miller_11,10,1,53,30,3,4,8
miller_11,10,1,53,30,3,6,8
miller_11,10,1,53,30,3,8,8
miller_11,10,1,53,30,3,1,8
miller_11,10,1,53,30,3,9,8
miller_11,10,1,53,30,3,10,8
miller_11,10,1,53,30,3,5,8
miller_11,10,1,53,30,3,7,8
miller_11,10,1,53,30,3,12,8
miller_11,10,1,53,30,3,14,8
miller_11,10,1,53,30,3,11,8
miller_11,10,1,53,30,3,15,8
miller_11,10,1,53,30,3,13,8
miller_11,10,1,53,31,3,1,9
miller_11,10,1,53,31,3,2,9
miller_11,10,1,53,31,3,3,9
miller_11,10,1,53,31,3,5,9
miller_11,10,1,53,31,3,6,9
miller_11,10,1,53,31,3,7,9
miller_11,10,1,53,31,3,8,9
miller_11,10,1,53,31,3,9,9
miller_11,10,1,53,31,3,4,9
miller_11,10,1,53,31,3,10,9
miller_11,10,1,53,31,3,11,9
miller_11,10,1,53,31,3,12,9
miller_11,10,1,53,31,3,13,9
miller_11,10,1,53,31,3,14,9
miller_11,10,1,53,31,3,15,9
miller_11,10,1,52,30,2,1,10
miller_11,10,1,52,30,2,2,10
miller_11,10,1,52,30,2,3,10
miller_11,10,1,52,30,2,4,10
miller_11,10,1,52,30,2,5,10
miller_11,10,1,52,30,2,6,10
miller_11,10,1,52,30,2,7,10
miller_11,10,1,52,30,2,8,10
miller_11,10,1,52,30,2,10,10
miller_11,10,1,52,30,2,13,10
miller_11,10,1,52,30,2,14,10
miller_11,10,1,52,30,2,15,10
miller_11,10,1,52,30,2,9,10
miller_11,10,1,52,30,2,11,10
miller_11,10,1,52,30,2,12,10
miller_11,10,1,51,29,1,2,11
miller_11,10,1,51,29,1,3,11
miller_11,10,1,51,29,1,4,11
miller_11,10,1,51,29,1,5,11
miller_11,10,1,51,29,1,1,11
miller_11,10,1,51,29,1,9,11
miller_11,10,1,51,29,1,10,11
miller_11,10,1,51,29,1,6,11
miller_11,10,1,51,29,1,12,11
miller_11,10,1,51,29,1,14,11
miller_11,10,1,51,29,1,7,11
miller_11,10,1,51,29,1,8,11
miller_11,10,1,51,29,1,11,11
miller_11,10,1,51,29,1,13,11
miller_11,10,1,51,29,1,15,11
miller_11,10,1,52,30,2,2,12
miller_11,10,1,52,30,2,3,12
miller_11,10,1,52,30,2,4,12
miller_11,10,1,52,30,2,5,12
miller_11,10,1,52,30,2,7,12
miller_11,10,1,52,30,2,6,12
miller_11,10,1,52,30,2,8,12
miller_11,10,1,52,30,2,1,12
miller_11,10,1,52,30,2,11,12
miller_11,10,1,52,30,2,12,12
miller_11,10,1,52,30,2,9,12
miller_11,10,1,52,30,2,10,12
miller_11,10,1,52,30,2,13,12
miller_11,10,1,52,30,2,14,12
miller_11,10,1,52,30,2,15,12
miller_11,10,1,52,30,2,2,13
miller_11,10,1,52,30,2,3,13
miller_11,10,1,52,30,2,4,13
miller_11,10,1,52,30,2,5,13
miller_11,10,1,52,30,2,1,13
miller_11,10,1,52,30,2,6,13
miller_11,10,1,52,30,2,11,13
miller_11,10,1,52,30,2,7,13
miller_11,10,1,52,30,2,13,13
miller_11,10,1,52,30,2,14,13
miller_11,10,1,52,30,2,8,13
miller_11,10,1,52,30,2,15,13
miller_11,10,1,52,30,2,9,13
miller_11,10,1,52,30,2,10,13
miller_11,10,1,52,30,2,12,13
miller_11,10,1,52,30,2,2,14
miller_11,10,1,52,30,2,3,14
miller_11,10,1,52,30,2,5,14
miller_11,10,1,52,30,2,8,14
miller_11,10,1,52,30,2,1,14
miller_11,10,1,52,30,2,9,14
miller_11,10,1,52,30,2,4,14
miller_11,10,1,52,30,2,6,14
miller_11,10,1,52,30,2,12,14
miller_11,10,1,52,30,2,11,14
miller_11,10,1,52,30,2,7,14
miller_11,10,1,52,30,2,13,14
miller_11,10,1,52,30,2,10,14
miller_11,10,1,52,30,2,14,14
miller_11,10,1,52,30,2,15,14
miller_11,10,1,53,30,3,3,15
miller_11,10,1,53,30,3,4,15
miller_11,10,1,53,30,3,5,15
miller_11,10,1,53,30,3,7,15
miller_11,10,1,53,30,3,8,15
miller_11,10,1,53,30,3,9,15
miller_11,10,1,53,30,3,1,15
miller_11,10,1,53,30,3,2,15
miller_11,10,1,53,30,3,10,15
miller_11,10,1,53,30,3,6,15
miller_11,10,1,53,30,3,15,15
miller_11,10,1,53,30,3,11,15
miller_11,10,1,53,30,3,12,15
miller_11,10,1,53,30,3,13,15
miller_11,10,1,53,30,3,14,15
miller_11,10,1,52,30,2,3,16
miller_11,10,1,52,30,2,4,16
miller_11,10,1,52,30,2,5,16
miller_11,10,1,52,30,2,6,16
miller_11,10,1,52,30,2,1,16
miller_11,10,1,52,30,2,2,16
miller_11,10,1,52,30,2,10,16
miller_11,10,1,52,30,2,7,16
miller_11,10,1,52,30,2,8,16
miller_11,10,1,52,30,2,9,16
miller_11,10,1,52,30,2,15,16
miller_11,10,1,52,30,2,11,16
miller_11,10,1,52,30,2,12,16
miller_11,10,1,52,30,2,13,16
miller_11,10,1,52,30,2,14,16
miller_11,10,1,54,32,4,2,17
miller_11,10,1,54,32,4,5,17
miller_11,10,1,54,32,4,7,17
miller_11,10,1,54,32,4,8,17
miller_11,10,1,54,32,4,1,17
miller_11,10,1,54,32,4,3,17
miller_11,10,1,54,32,4,4,17
miller_11,10,1,54,32,4,10,17
miller_11,10,1,54,32,4,6,17
miller_11,10,1,54,32,4,12,17
miller_11,10,1,54,32,4,13,17
miller_11,10,1,54,32,4,9,17
miller_11,10,1,54,32,4,15,17
miller_11,10,1,54,32,4,11,17
miller_11,10,1,54,32,4,14,17
miller_11,10,1,61,41,11,1,18
miller_11,10,1,61,41,11,2,18
miller_11,10,1,61,41,11,4,18
miller_11,10,1,61,42,11,5,18
miller_11,10,1,61,40,11,8,18
miller_11,10,1,61,40,11,9,18
miller_11,10,1,61,42,11,10,18
miller_11,10,1,61,41,11,11,18
miller_11,10,1,61,41,11,3,18
miller_11,10,1,61,41,11,6,18
miller_11,10,1,61,40,11,7,18
miller_11,10,1,61,39,11,15,18
miller_11,10,1,61,42,11,12,18
miller_11,10,1,61,39,11,13,18
miller_11,10,1,61,40,11,14,18
miller_11,10,1,51,29,1,1,19
miller_11,10,1,51,29,1,3,19
miller_11,10,1,51,29,1,4,19
miller_11,10,1,51,29,1,5,19
miller_11,10,1,51,29,1,6,19
miller_11,10,1,51,29,1,2,19
miller_11,10,1,51,29,1,7,19
miller_11,10,1,51,29,1,14,19
miller_11,10,1,51,29,1,8,19
miller_11,10,1,51,29,1,13,19
miller_11,10,1,51,29,1,9,19
miller_11,10,1,51,29,1,10,19
miller_11,10,1,51,29,1,11,19
miller_11,10,1,51,29,1,12,19
miller_11,10,1,51,29,1,15,19
miller_11,10,1,60,41,10,1,20
miller_11,10,1,60,39,10,3,20
miller_11,10,1,60,39,10,5,20
miller_11,10,1,60,40,10,6,20
miller_11,10,1,60,39,10,7,20
miller_11,10,1,60,40,10,8,20
miller_11,10,1,60,41,10,10,20
miller_11,10,1,60,41,10,2,20
miller_11,10,1,60,38,10,4,20
miller_11,10,1,60,39,10,13,20
miller_11,10,1,60,39,10,12,20
miller_11,10,1,60,40,10,9,20
miller_11,10,1,60,41,10,11,20
miller_11,10,1,60,39,10,14,20
miller_11,10,1,60,40,10,15,20
miller_11,10,1,62,41,12,1,21
miller_11,10,1,62,43,12,2,21
miller_11,10,1,62,42,12,3,21
miller_11,10,1,62,42,12,4,21
miller_11,10,1,62,41,12,5,21
miller_11,10,1,62,41,12,10,21
miller_11,10,1,62,42,12,11,21
miller_11,10,1,62,41,12,12,21
miller_11,10,1,62,41,12,6,21
miller_11,10,1,62,42,12,14,21
miller_11,10,1,62,42,12,7,21
miller_11,10,1,62,42,12,8,21
miller_11,10,1,62,41,12,9,21
miller_11,10,1,62,41,12,13,21
miller_11,10,1,62,41,12,15,21
miller_11,10,1,51,30,1,5,22
miller_11,10,1,51,30,1,6,22
miller_11,10,1,51,30,1,1,22
miller_11,10,1,51,30,1,2,22
miller_11,10,1,51,30,1,3,22
miller_11,10,1,51,30,1,4,22
miller_11,10,1,51,30,1,11,22
miller_11,10,1,51,30,1,12,22
miller_11,10,1,51,30,1,7,22
miller_11,10,1,51,30,1,8,22
miller_11,10,1,51,30,1,9,22
miller_11,10,1,51,30,1,10,22
miller_11,10,1,51,30,1,15,22
miller_11,10,1,51,30,1,14,22
miller_11,10,1,51,30,1,13,22
miller_11,10,1,51,30,1,1,23
miller_11,10,1,51,30,1,5,23
miller_11,10,1,51,30,1,6,23
miller_11,10,1,51,30,1,7,23
miller_11,10,1,51,30,1,8,23
miller_11,10,1,51,30,1,2,23
miller_11,10,1,51,30,1,10,23
miller_11,10,1,51,30,1,3,23
miller_11,10,1,51,30,1,12,23
miller_11,10,1,51,30,1,4,23
miller_11,10,1,51,30,1,14,23
miller_11,10,1,51,30,1,15,23
miller_11,10,1,51,30,1,9,23
miller_11,10,1,51,30,1,11,23
miller_11,10,1,51,30,1,13,23
miller_11,10,1,53,30,3,1,24
miller_11,10,1,53,30,3,2,24
miller_11,10,1,53,30,3,3,24
miller_11,10,1,53,30,3,5,24
miller_11,10,1,53,30,3,6,24
miller_11,10,1,53,30,3,4,24
miller_11,10,1,53,30,3,7,24
miller_11,10,1,53,30,3,12,24
miller_11,10,1,53,30,3,14,24
miller_11,10,1,53,30,3,8,24
miller_11,10,1,53,30,3,9,24
miller_11,10,1,53,30,3,10,24
miller_11,10,1,53,30,3,11,24
miller_11,10,1,53,30,3,13,24
miller_11,10,1,53,30,3,15,24
miller_11,10,1,54,31,4,1,25
miller_11,10,1,54,31,4,2,25
miller_11,10,1,54,31,4,3,25
miller_11,10,1,54,31,4,4,25
miller_11,10,1,54,31,4,5,25
miller_11,10,1,54,31,4,6,25
miller_11,10,1,54,31,4,8,25
miller_11,10,1,54,31,4,12,25
miller_11,10,1,54,31,4,7,25
miller_11,10,1,54,31,4,9,25
miller_11,10,1,54,31,4,11,25
miller_11,10,1,54,31,4,10,25
miller_11,10,1,54,31,4,14,25
miller_11,10,1,54,31,4,13,25
miller_11,10,1,54,31,4,15,25
miller_11,10,1,51,29,1,1,26
miller_11,10,1,51,29,1,4,26
miller_11,10,1,51,29,1,2,26
miller_11,10,1,51,29,1,5,26
miller_11,10,1,51,29,1,7,26
miller_11,10,1,51,29,1,3,26
miller_11,10,1,51,29,1,11,26
miller_11,10,1,51,29,1,6,26
miller_11,10,1,51,29,1,8,26
miller_11,10,1,51,29,1,9,26
miller_11,10,1,51,29,1,10,26
miller_11,10,1,51,29,1,12,26
miller_11,10,1,51,29,1,13,26
miller_11,10,1,51,29,1,15,26
miller_11,10,1,51,29,1,14,26
miller_11,10,1,53,30,3,1,27
miller_11,10,1,53,30,3,2,27
miller_11,10,1,53,30,3,5,27
miller_11,10,1,53,30,3,7,27
miller_11,10,1,53,30,3,8,27
miller_11,10,1,53,30,3,3,27
miller_11,10,1,53,30,3,9,27
miller_11,10,1,53,30,3,4,27
miller_11,10,1,53,30,3,11,27
miller_11,10,1,53,30,3,6,27
miller_11,10,1,53,30,3,10,27
miller_11,10,1,53,30,3,12,27
miller_11,10,1,53,30,3,13,27
miller_11,10,1,53,30,3,14,27
miller_11,10,1,53,30,3,15,27
miller_11,10,1,53,31,3,1,28
miller_11,10,1,53,31,3,2,28
miller_11,10,1,53,31,3,3,28
miller_11,10,1,53,31,3,4,28
miller_11,10,1,53,31,3,5,28
miller_11,10,1,53,31,3,6,28
miller_11,10,1,53,31,3,9,28
miller_11,10,1,53,31,3,10,28
miller_11,10,1,53,31,3,7,28
miller_11,10,1,53,31,3,8,28
miller_11,10,1,53,31,3,13,28
miller_11,10,1,53,31,3,11,28
miller_11,10,1,53,31,3,12,28
miller_11,10,1,53,31,3,14,28
miller_11,10,1,53,31,3,15,28
miller_11,10,1,54,31,4,1,29
miller_11,10,1,54,31,4,2,29
miller_11,10,1,54,31,4,3,29
miller_11,10,1,54,31,4,4,29
miller_11,10,1,54,31,4,6,29
miller_11,10,1,54,31,4,8,29
miller_11,10,1,54,31,4,5,29
miller_11,10,1,54,31,4,7,29
miller_11,10,1,54,31,4,13,29
miller_11,10,1,54,31,4,9,29
miller_11,10,1,54,31,4,10,29
miller_11,10,1,54,31,4,11,29
miller_11,10,1,54,31,4,12,29
miller_11,10,1,54,31,4,14,29
miller_11,10,1,54,31,4,15,29
miller_11,10,1,61,39,11,1,30
miller_11,10,1,61,39,11,3,30
miller_11,10,1,61,39,11,4,30
miller_11,10,1,61,41,11,5,30
miller_11,10,1,61,39,11,6,30
miller_11,10,1,61,40,11,7,30
miller_11,10,1,61,40,11,2,30
miller_11,10,1,61,39,11,12,30
miller_11,10,1,61,39,11,10,30
miller_11,10,1,61,38,11,8,30
miller_11,10,1,61,39,11,9,30
miller_11,10,1,61,39,11,11,30
miller_11,10,1,61,40,11,13,30
miller_11,10,1,61,39,11,14,30
miller_11,10,1,61,40,11,15,30
miller_11,10,1,52,30,2,4,31
miller_11,10,1,52,30,2,5,31
miller_11,10,1,52,30,2,8,31
miller_11,10,1,52,30,2,1,31
miller_11,10,1,52,30,2,2,31
miller_11,10,1,52,30,2,10,31
miller_11,10,1,52,30,2,3,31
miller_11,10,1,52,30,2,11,31
miller_11,10,1,52,30,2,12,31
miller_11,10,1,52,30,2,6,31
miller_11,10,1,52,30,2,14,31
miller_11,10,1,52,30,2,7,31
miller_11,10,1,52,30,2,9,31
miller_11,10,1,52,30,2,13,31
miller_11,10,1,52,30,2,15,31
miller_11,10,1,53,30,3,2,32
miller_11,10,1,53,30,3,3,32
miller_11,10,1,53,30,3,5,32
miller_11,10,1,53,30,3,6,32
miller_11,10,1,53,30,3,7,32
miller_11,10,1,53,30,3,8,32
miller_11,10,1,53,30,3,1,32
miller_11,10,1,53,30,3,4,32
miller_11,10,1,53,30,3,12,32
miller_11,10,1,53,30,3,13,32
miller_11,10,1,53,30,3,15,32
miller_11,10,1,53,30,3,9,32
miller_11,10,1,53,30,3,10,32
miller_11,10,1,53,30,3,11,32
miller_11,10,1,53,30,3,14,32
miller_11,10,1,53,30,3,5,33
miller_11,10,1,53,30,3,4,33
miller_11,10,1,53,30,3,6,33
miller_11,10,1,53,30,3,7,33
miller_11,10,1,53,30,3,9,33
miller_11,10,1,53,30,3,1,33
miller_11,10,1,53,30,3,2,33
miller_11,10,1,53,30,3,10,33
miller_11,10,1,53,30,3,3,33
miller_11,10,1,53,30,3,12,33
miller_11,10,1,53,30,3,13,33
miller_11,10,1,53,30,3,14,33
miller_11,10,1,53,30,3,8,33
miller_11,10,1,53,30,3,11,33
miller_11,10,1,53,30,3,15,33
miller_11,10,1,53,30,3,4,34
miller_11,10,1,53,30,3,6,34
miller_11,10,1,53,30,3,7,34
miller_11,10,1,53,30,3,8,34
miller_11,10,1,53,30,3,9,34
miller_11,10,1,53,30,3,1,34
miller_11,10,1,53,30,3,2,34
miller_11,10,1,53,30,3,10,34
miller_11,10,1,53,30,3,3,34
miller_11,10,1,53,30,3,12,34
miller_11,10,1,53,30,3,13,34
miller_11,10,1,53,30,3,5,34
miller_11,10,1,53,30,3,11,34
miller_11,10,1,53,30,3,14,34
miller_11,10,1,53,30,3,15,34
miller_11,10,1,55,32,5,1,35
miller_11,10,1,55,32,5,2,35
miller_11,10,1,55,32,5,4,35
miller_11,10,1,55,32,5,5,35
miller_11,10,1,55,32,5,6,35
miller_11,10,1,55,32,5,7,35
miller_11,10,1,55,32,5,9,35
miller_11,10,1,55,32,5,3,35
miller_11,10,1,55,32,5,12,35
miller_11,10,1,55,32,5,8,35
miller_11,10,1,55,32,5,14,35
miller_11,10,1,55,32,5,15,35
miller_11,10,1,55,32,5,10,35
miller_11,10,1,55,32,5,11,35
miller_11,10,1,55,32,5,13,35
miller_11,10,1,53,30,3,2,36
miller_11,10,1,53,30,3,4,36
miller_11,10,1,53,31,3,5,36
miller_11,10,1,53,31,3,6,36
miller_11,10,1,53,30,3,7,36
miller_11,10,1,53,31,3,8,36
miller_11,10,1,53,31,3,1,36
miller_11,10,1,53,31,3,3,36
miller_11,10,1,53,31,3,10,36
miller_11,10,1,53,30,3,14,36
miller_11,10,1,53,30,3,9,36
miller_11,10,1,53,31,3,11,36
miller_11,10,1,53,31,3,12,36
miller_11,10,1,53,31,3,13,36
miller_11,10,1,53,30,3,15,36
miller_11,10,1,52,30,2,2,37
miller_11,10,1,52,30,2,5,37
miller_11,10,1,52,30,2,6,37
miller_11,10,1,52,30,2,1,37
miller_11,10,1,52,30,2,8,37
miller_11,10,1,52,30,2,9,37
miller_11,10,1,52,30,2,3,37
miller_11,10,1,52,30,2,4,37
miller_11,10,1,52,30,2,7,37
miller_11,10,1,52,30,2,15,37
miller_11,10,1,52,30,2,10,37
miller_11,10,1,52,30,2,11,37
miller_11,10,1,52,30,2,12,37
miller_11,10,1,52,30,2,13,37
miller_11,10,1,52,30,2,14,37
miller_11,10,1,52,30,2,2,38
miller_11,10,1,52,30,2,3,38
miller_11,10,1,52,30,2,5,38
miller_11,10,1,52,30,2,6,38
miller_11,10,1,52,30,2,7,38
miller_11,10,1,52,30,2,8,38
miller_11,10,1,52,30,2,9,38
miller_11,10,1,52,30,2,1,38
miller_11,10,1,52,30,2,4,38
miller_11,10,1,52,30,2,15,38
miller_11,10,1,52,30,2,13,38
miller_11,10,1,52,30,2,10,38
miller_11,10,1,52,30,2,11,38
miller_11,10,1,52,30,2,12,38
miller_11,10,1,52,30,2,14,38
miller_11,10,1,54,32,4,1,39
miller_11,10,1,54,32,4,2,39
miller_11,10,1,54,32,4,3,39
miller_11,10,1,54,32,4,4,39
miller_11,10,1,54,32,4,6,39
miller_11,10,1,54,32,4,7,39
miller_11,10,1,54,32,4,8,39
miller_11,10,1,54,32,4,5,39
miller_11,10,1,54,32,4,11,39
miller_11,10,1,54,32,4,9,39
miller_11,10,1,54,32,4,10,39
miller_11,10,1,54,32,4,12,39
miller_11,10,1,54,32,4,13,39
miller_11,10,1,54,32,4,14,39
miller_11,10,1,54,32,4,15,39
miller_11,10,1,53,31,3,2,40
miller_11,10,1,53,31,3,4,40
miller_11,10,1,53,31,3,5,40
miller_11,10,1,53,31,3,6,40
miller_11,10,1,53,31,3,7,40
miller_11,10,1,53,31,3,8,40
miller_11,10,1,53,31,3,9,40
miller_11,10,1,53,31,3,1,40
miller_11,10,1,53,31,3,10,40
miller_11,10,1,53,31,3,3,40
miller_11,10,1,53,31,3,12,40
miller_11,10,1,53,31,3,13,40
miller_11,10,1,53,31,3,11,40
miller_11,10,1,53,31,3,14,40
miller_11,10,1,53,31,3,15,40
miller_11,10,1,54,31,4,1,41
miller_11,10,1,54,31,4,2,41
miller_11,10,1,54,31,4,3,41
miller_11,10,1,54,31,4,4,41
miller_11,10,1,54,31,4,5,41
miller_11,10,1,54,31,4,6,41
miller_11,10,1,54,31,4,7,41
miller_11,10,1,54,31,4,13,41
miller_11,10,1,54,31,4,8,41
miller_11,10,1,54,31,4,9,41
miller_11,10,1,54,31,4,10,41
miller_11,10,1,54,31,4,11,41
miller_11,10,1,54,31,4,12,41
miller_11,10,1,54,31,4,14,41
miller_11,10,1,54,31,4,15,41
miller_11,10,1,51,30,1,4,42
miller_11,10,1,51,30,1,5,42
miller_11,10,1,51,30,1,6,42
miller_11,10,1,51,30,1,7,42
miller_11,10,1,51,30,1,8,42
miller_11,10,1,51,30,1,9,42
miller_11,10,1,51,30,1,1,42
miller_11,10,1,51,30,1,2,42
miller_11,10,1,51,30,1,11,42
miller_11,10,1,51,30,1,3,42
miller_11,10,1,51,30,1,12,42
miller_11,10,1,51,30,1,13,42
miller_11,10,1,51,30,1,10,42
miller_11,10,1,51,30,1,14,42
miller_11,10,1,51,30,1,15,42
miller_11,10,1,53,30,3,1,43
miller_11,10,1,53,31,3,2,43
miller_11,10,1,53,30,3,5,43
miller_11,10,1,53,30,3,4,43
miller_11,10,1,53,30,3,6,43
miller_11,10,1,53,31,3,7,43
miller_11,10,1,53,30,3,8,43
miller_11,10,1,53,30,3,3,43
miller_11,10,1,53,30,3,9,43
miller_11,10,1,53,30,3,15,43
miller_11,10,1,53,30,3,10,43
miller_11,10,1,53,30,3,11,43
miller_11,10,1,53,30,3,14,43
miller_11,10,1,53,31,3,12,43
miller_11,10,1,53,30,3,13,43
miller_11,10,1,52,31,2,4,44
miller_11,10,1,52,31,2,1,44
miller_11,10,1,52,31,2,8,44
miller_11,10,1,52,31,2,9,44
miller_11,10,1,52,31,2,2,44
miller_11,10,1,52,31,2,3,44
miller_11,10,1,52,31,2,5,44
miller_11,10,1,52,31,2,10,44
miller_11,10,1,52,31,2,6,44
miller_11,10,1,52,31,2,7,44
miller_11,10,1,52,31,2,15,44
miller_11,10,1,52,31,2,13,44
miller_11,10,1,52,31,2,14,44
miller_11,10,1,52,31,2,11,44
miller_11,10,1,52,31,2,12,44
miller_11,10,1,53,31,3,1,45
miller_11,10,1,53,31,3,2,45
miller_11,10,1,53,31,3,3,45
miller_11,10,1,53,31,3,4,45
miller_11,10,1,53,31,3,6,45
miller_11,10,1,53,31,3,7,45
miller_11,10,1,53,31,3,9,45
miller_11,10,1,53,31,3,5,45
miller_11,10,1,53,31,3,13,45
miller_11,10,1,53,31,3,8,45
miller_11,10,1,53,31,3,10,45
miller_11,10,1,53,31,3,11,45
miller_11,10,1,53,31,3,12,45
miller_11,10,1,53,31,3,14,45
miller_11,10,1,53,31,3,15,45
miller_11,10,1,61,41,11,1,46
miller_11,10,1,61,40,11,2,46
miller_11,10,1,61,41,11,3,46
miller_11,10,1,61,40,11,5,46
miller_11,10,1,61,42,11,6,46
miller_11,10,1,61,39,11,4,46
miller_11,10,1,61,41,11,11,46
miller_11,10,1,61,41,11,13,46
miller_11,10,1,61,41,11,7,46
miller_11,10,1,61,42,11,14,46
miller_11,10,1,61,39,11,15,46
miller_11,10,1,61,40,11,8,46
miller_11,10,1,61,40,11,9,46
miller_11,10,1,61,39,11,10,46
miller_11,10,1,61,38,11,12,46
miller_11,10,1,52,30,2,4,47
miller_11,10,1,52,30,2,6,47
miller_11,10,1,52,30,2,7,47
miller_11,10,1,52,30,2,8,47
miller_11,10,1,52,30,2,1,47
miller_11,10,1,52,30,2,9,47
miller_11,10,1,52,30,2,2,47
miller_11,10,1,52,30,2,3,47
miller_11,10,1,52,30,2,5,47
miller_11,10,1,52,30,2,10,47
miller_11,10,1,52,30,2,12,47
miller_11,10,1,52,30,2,11,47
miller_11,10,1,52,30,2,13,47
miller_11,10,1,52,30,2,14,47
miller_11,10,1,52,30,2,15,47
miller_11,10,1,51,30,1,1,48
miller_11,10,1,51,30,1,3,48
miller_11,10,1,51,30,1,4,48
miller_11,10,1,51,30,1,5,48
miller_11,10,1,51,30,1,6,48
miller_11,10,1,51,30,1,2,48
miller_11,10,1,51,30,1,10,48
miller_11,10,1,51,30,1,12,48
miller_11,10,1,51,30,1,11,48
miller_11,10,1,51,30,1,14,48
miller_11,10,1,51,30,1,7,48
miller_11,10,1,51,30,1,8,48
