instance_name,timeout,num_chunks,gate_out,depth_out,num_swaps,seed
ham3_102,60,1,24,17,4,7
ham3_102,60,1,24,17,4,8
ham3_102,60,1,24,17,4,5
4mod5-v1_22,60,1,26,16,5,3
4mod5-v1_22,60,1,26,15,5,6
4mod5-v1_22,60,1,26,15,5,5
4mod5-v1_22,60,1,26,17,5,8
4mod5-v1_22,60,1,26,16,5,1
4mod5-v1_22,60,1,26,15,5,10
4mod5-v1_22,60,1,26,16,5,4
4mod5-v1_22,60,1,26,15,5,2
4mod5-v1_22,60,1,26,17,5,7
4mod5-v1_22,60,1,26,16,5,9
mod5d1_63,60,1,28,17,6,8
mod5d1_63,60,1,28,17,6,9
mod5d1_63,60,1,28,18,6,5
mod5d1_63,60,1,28,17,6,6
mod5d1_63,60,1,28,17,6,4
mod5d1_63,60,1,28,17,6,2
mod5d1_63,60,1,28,17,6,3
mod5d1_63,60,1,28,17,6,10
mod5d1_63,60,1,28,17,6,7
mod5d1_63,60,1,28,17,6,1
4gt11_83,60,1,28,16,5,3
4gt11_83,60,1,28,16,5,4
4gt11_83,60,1,28,16,5,2
4gt11_83,60,1,28,16,5,10
4gt11_83,60,1,28,16,5,1
4gt11_83,60,1,28,16,5,8
4gt11_83,60,1,28,16,5,6
4gt11_83,60,1,28,16,5,9
4gt11_83,60,1,28,16,5,5
4gt11_83,60,1,28,16,5,7
4gt11_82,60,1,34,22,7,5
4gt11_82,60,1,34,22,7,7
4gt11_82,60,1,34,22,7,8
4gt11_82,60,1,34,22,7,1
4gt11_82,60,1,34,22,7,10
4gt11_82,60,1,34,22,7,3
4gt11_82,60,1,34,22,7,2
4gt11_82,60,1,34,22,7,4
4gt11_82,60,1,34,22,7,6
4gt11_82,60,1,34,22,7,9
rd32-v0_66,60,1,42,27,8,7
rd32-v0_66,60,1,42,27,8,4
rd32-v0_66,60,1,42,28,8,6
rd32-v0_66,60,1,42,28,8,9
rd32-v0_66,60,1,42,27,8,3
rd32-v0_66,60,1,42,27,8,1
rd32-v0_66,60,1,42,28,8,2
rd32-v0_66,60,1,42,28,8,10
rd32-v0_66,60,1,42,27,8,5
rd32-v0_66,60,1,42,27,8,8
4mod5-v0_19,60,1,40,23,5,8
4mod5-v0_19,60,1,40,23,5,3
4mod5-v0_19,60,1,40,24,5,7
4mod5-v0_19,60,1,40,24,5,4
4mod5-v0_19,60,1,40,24,5,6
4mod5-v0_19,60,1,40,24,5,9
4mod5-v0_19,60,1,40,23,5,1
4mod5-v0_19,60,1,40,24,5,5
4mod5-v0_19,60,1,40,23,5,2
4mod5-v0_19,60,1,40,24,5,10
mod5mils_65,60,1,41,23,6,1
mod5mils_65,60,1,41,23,6,7
mod5mils_65,60,1,41,23,6,10
mod5mils_65,60,1,41,23,6,6
mod5mils_65,60,1,41,23,6,5
mod5mils_65,60,1,41,23,6,4
mod5mils_65,60,1,41,23,6,8
mod5mils_65,60,1,41,23,6,2
mod5mils_65,60,1,41,23,6,9
mod5mils_65,60,1,41,23,6,3
3_17_13,60,1,43,30,7,4
3_17_13,60,1,43,29,7,2
3_17_13,60,1,43,29,7,7
3_17_13,60,1,43,30,7,9
3_17_13,60,1,43,28,7,1
3_17_13,60,1,43,29,7,3
3_17_13,60,1,43,29,7,5
3_17_13,60,1,43,30,7,6
3_17_13,60,1,43,28,7,8
3_17_13,60,1,43,28,7,10
4mod5-v1_24,60,1,43,25,7,6
4mod5-v1_24,60,1,43,26,7,5
4mod5-v1_24,60,1,43,26,7,7
4mod5-v1_24,60,1,43,24,7,1
4mod5-v1_24,60,1,43,28,7,2
4mod5-v1_24,60,1,43,27,7,10
4mod5-v1_24,60,1,43,25,7,8
4mod5-v1_24,60,1,43,27,7,9
4mod5-v1_24,60,1,43,28,7,3
4mod5-v1_24,60,1,43,27,7,4
alu-v0_27,60,1,44,26,8,9
alu-v0_27,60,1,44,26,8,5
alu-v0_27,60,1,44,27,8,4
alu-v0_27,60,1,44,26,8,6
alu-v0_27,60,1,44,27,8,10
alu-v0_27,60,1,44,27,8,3
alu-v0_27,60,1,44,25,8,2
alu-v0_27,60,1,44,26,8,1
alu-v0_27,60,1,44,27,8,7
alu-v0_27,60,1,44,27,8,8
rd32-v1_68,60,1,44,28,8,5
rd32-v1_68,60,1,44,29,8,7
rd32-v1_68,60,1,44,30,8,3
rd32-v1_68,60,1,44,28,8,8
rd32-v1_68,60,1,44,28,8,4
rd32-v1_68,60,1,44,29,8,9
rd32-v1_68,60,1,44,28,8,2
rd32-v1_68,60,1,44,27,8,1
rd32-v1_68,60,1,44,28,8,10
rd32-v1_68,60,1,44,28,8,6
alu-v1_28,60,1,44,27,7,4
alu-v1_28,60,1,44,27,7,8
alu-v1_28,60,1,44,27,7,6
alu-v1_28,60,1,44,27,7,10
alu-v1_28,60,1,44,27,7,3
alu-v1_28,60,1,44,27,7,5
alu-v1_28,60,1,44,27,7,2
alu-v1_28,60,1,44,27,7,9
alu-v1_28,60,1,44,28,7,1
alu-v1_28,60,1,44,27,7,7
alu-v1_29,60,1,44,26,7,1
alu-v1_29,60,1,44,26,7,8
alu-v1_29,60,1,44,25,7,10
alu-v1_29,60,1,44,26,7,4
alu-v1_29,60,1,44,26,7,2
alu-v1_29,60,1,44,25,7,3
alu-v1_29,60,1,44,25,7,6
alu-v1_29,60,1,44,25,7,9
alu-v1_29,60,1,44,26,7,7
alu-v1_29,60,1,44,25,7,5
alu-v2_33,60,1,46,28,9,8
alu-v2_33,60,1,46,29,9,2
alu-v2_33,60,1,46,31,9,7
alu-v2_33,60,1,46,31,9,1
alu-v2_33,60,1,46,29,9,3
alu-v2_33,60,1,46,28,9,5
alu-v2_33,60,1,46,29,9,10
alu-v2_33,60,1,46,29,9,9
alu-v2_33,60,1,46,29,9,4
alu-v2_33,60,1,46,29,9,6
alu-v3_35,60,1,43,24,6,8
alu-v3_35,60,1,43,25,6,6
alu-v3_35,60,1,43,23,6,3
alu-v3_35,60,1,43,23,6,5
alu-v3_35,60,1,43,25,6,1
alu-v3_35,60,1,43,23,6,9
alu-v3_35,60,1,43,25,6,2
alu-v3_35,60,1,43,23,6,4
alu-v3_35,60,1,43,24,6,10
alu-v3_35,60,1,43,24,6,7
alu-v4_37,60,1,45,28,8,10
alu-v4_37,60,1,45,27,8,3
alu-v4_37,60,1,45,28,8,7
alu-v4_37,60,1,45,27,8,9
alu-v4_37,60,1,45,26,8,6
alu-v4_37,60,1,45,28,8,5
alu-v4_37,60,1,45,27,8,1
alu-v4_37,60,1,45,27,8,2
alu-v4_37,60,1,45,27,8,4
alu-v4_37,60,1,45,27,8,8
miller_11,60,1,59,39,9,2
miller_11,60,1,59,38,9,5
miller_11,60,1,59,38,9,7
miller_11,60,1,59,39,9,1
miller_11,60,1,59,38,9,9
miller_11,60,1,59,38,9,10
miller_11,60,1,59,37,9,6
miller_11,60,1,59,38,9,4
miller_11,60,1,59,38,9,8
miller_11,60,1,59,37,9,3
decod24-v0_38,60,1,62,42,11,8
decod24-v0_38,60,1,62,43,11,2
decod24-v0_38,60,1,62,42,11,3
decod24-v0_38,60,1,62,43,11,9
decod24-v0_38,60,1,62,42,11,4
decod24-v0_38,60,1,62,42,11,10
decod24-v0_38,60,1,62,41,11,1
decod24-v0_38,60,1,62,43,11,5
decod24-v0_38,60,1,62,42,11,7
decod24-v0_38,60,1,62,41,11,6
alu-v3_34,60,1,59,34,7,2
alu-v3_34,60,1,59,34,7,3
alu-v3_34,60,1,59,33,7,5
alu-v3_34,60,1,59,33,7,1
alu-v3_34,60,1,59,34,7,8
alu-v3_34,60,1,59,34,7,6
alu-v3_34,60,1,59,34,7,10
alu-v3_34,60,1,59,34,7,9
alu-v3_34,60,1,59,33,7,7
alu-v3_34,60,1,59,34,7,4
decod24-v2_43,60,1,63,41,11,2
decod24-v2_43,60,1,63,40,11,8
decod24-v2_43,60,1,63,42,11,9
decod24-v2_43,60,1,63,41,11,4
decod24-v2_43,60,1,63,40,11,5
decod24-v2_43,60,1,63,41,11,6
decod24-v2_43,60,1,63,42,11,7
decod24-v2_43,60,1,63,41,11,10
decod24-v2_43,60,1,63,43,11,1
decod24-v2_43,60,1,63,42,11,3
mod5d2_64,60,1,64,39,11,3
mod5d2_64,60,1,64,39,11,5
mod5d2_64,60,1,64,39,11,6
mod5d2_64,60,1,64,38,11,4
mod5d2_64,60,1,64,42,11,9
mod5d2_64,60,1,64,40,11,7
mod5d2_64,60,1,64,39,11,8
mod5d2_64,60,1,64,40,11,1
mod5d2_64,60,1,64,38,11,2
mod5d2_64,60,1,64,39,11,10
4gt13_92,60,1,77,47,11,1
4gt13_92,60,1,77,46,11,7
4gt13_92,60,1,77,46,11,9
4gt13_92,60,1,77,47,11,8
4gt13_92,60,1,77,47,11,10
4gt13_92,60,1,77,47,11,6
4gt13_92,60,1,77,46,11,3
4gt13_92,60,1,77,47,11,2
4gt13_92,60,1,77,46,11,5
4gt13_92,60,1,77,46,11,4
4gt13-v1_93,60,1,79,47,11,8
4gt13-v1_93,60,1,79,47,11,7
4gt13-v1_93,60,1,79,47,11,2
4gt13-v1_93,60,1,79,47,11,6
4gt13-v1_93,60,1,79,47,11,9
4gt13-v1_93,60,1,79,47,11,5
4gt13-v1_93,60,1,79,47,11,1
4gt13-v1_93,60,1,79,47,11,10
4gt13-v1_93,60,1,79,47,11,4
4gt13-v1_93,60,1,79,47,11,3
4mod5-v0_18,60,1,81,47,12,10
4mod5-v0_18,60,1,81,46,12,9
4mod5-v0_18,60,1,81,47,12,2
4mod5-v0_18,60,1,81,47,12,3
4mod5-v0_18,60,1,81,47,12,6
4mod5-v0_18,60,1,81,47,12,5
4mod5-v0_18,60,1,81,46,12,4
4mod5-v0_18,60,1,81,47,12,7
4mod5-v0_18,60,1,81,46,12,8
4mod5-v0_18,60,1,81,47,12,1
4mod5-v1_23,60,1,81,48,12,4
4mod5-v1_23,60,1,81,48,12,6
4mod5-v1_23,60,1,81,48,12,7
4mod5-v1_23,60,1,81,49,12,3
4mod5-v1_23,60,1,81,48,12,1
4mod5-v1_23,60,1,81,47,12,9
4mod5-v1_23,60,1,81,48,12,8
4mod5-v1_23,60,1,81,47,12,2
4mod5-v1_23,60,1,81,47,12,10
4mod5-v1_23,60,1,81,48,12,5
one-two-three-v2_100,60,1,78,45,9,6
one-two-three-v2_100,60,1,78,46,9,9
one-two-three-v2_100,60,1,78,46,9,8
one-two-three-v2_100,60,1,78,47,9,10
one-two-three-v2_100,60,1,78,47,9,3
one-two-three-v2_100,60,1,78,45,9,5
one-two-three-v2_100,60,1,78,46,9,7
one-two-three-v2_100,60,1,78,47,9,1
one-two-three-v2_100,60,1,78,45,9,2
one-two-three-v2_100,60,1,78,46,9,4
4mod5-bdd_287,60,1,78,47,8,6
4mod5-bdd_287,60,1,78,46,8,7
4mod5-bdd_287,60,1,78,47,8,2
4mod5-bdd_287,60,1,78,47,8,4
4mod5-bdd_287,60,1,78,46,8,1
4mod5-bdd_287,60,1,78,46,8,8
4mod5-bdd_287,60,1,78,46,8,5
4mod5-bdd_287,60,1,78,46,8,3
4mod5-bdd_287,60,1,78,46,8,9
4mod5-bdd_287,60,1,78,46,8,10
one-two-three-v3_101,60,1,81,49,11,6
one-two-three-v3_101,60,1,81,49,11,2
one-two-three-v3_101,60,1,81,52,11,4
one-two-three-v3_101,60,1,81,50,11,1
one-two-three-v3_101,60,1,81,49,11,10
one-two-three-v3_101,60,1,81,49,11,3
one-two-three-v3_101,60,1,81,48,11,8
one-two-three-v3_101,60,1,81,49,11,5
one-two-three-v3_101,60,1,81,48,11,7
one-two-three-v3_101,60,1,81,50,11,9
qe_qft_4,60,1,76,39,5,8
qe_qft_4,60,1,76,40,5,6
qe_qft_4,60,1,76,39,5,3
qe_qft_4,60,1,76,38,5,10
qe_qft_4,60,1,76,38,5,1
qe_qft_4,60,1,76,39,5,4
qe_qft_4,60,1,76,39,5,5
qe_qft_4,60,1,76,40,5,9
qe_qft_4,60,1,76,38,5,2
qe_qft_4,60,1,76,40,5,7
decod24-bdd_294,60,1,83,48,10,5
decod24-bdd_294,60,1,83,48,10,2
decod24-bdd_294,60,1,83,46,10,3
decod24-bdd_294,60,1,83,46,10,7
decod24-bdd_294,60,1,83,47,10,9
decod24-bdd_294,60,1,83,47,10,1
decod24-bdd_294,60,1,83,47,10,4
decod24-bdd_294,60,1,83,47,10,8
decod24-bdd_294,60,1,83,47,10,6
decod24-bdd_294,60,1,83,48,10,10
4gt5_75,60,1,94,56,11,8
4gt5_75,60,1,94,56,11,4
4gt5_75,60,1,94,56,11,2
4gt5_75,60,1,94,56,11,10
4gt5_75,60,1,94,56,11,3
4gt5_75,60,1,94,55,11,1
4gt5_75,60,1,94,55,11,6
4gt5_75,60,1,94,55,11,7
4gt5_75,60,1,94,55,11,9
4gt5_75,60,1,94,56,11,5
alu-bdd_288,60,1,94,52,10,10
alu-bdd_288,60,1,94,52,10,6
alu-bdd_288,60,1,94,52,10,1
alu-bdd_288,60,1,94,52,10,5
alu-bdd_288,60,1,94,52,10,4
alu-bdd_288,60,1,94,52,10,9
alu-bdd_288,60,1,94,52,10,8
alu-bdd_288,60,1,94,52,10,3
alu-bdd_288,60,1,94,53,10,2
alu-bdd_288,60,1,94,53,10,7
alu-v0_26,60,1,98,59,14,2
alu-v0_26,60,1,98,61,14,10
alu-v0_26,60,1,98,61,14,4
alu-v0_26,60,1,98,60,14,6
alu-v0_26,60,1,98,61,14,7
alu-v0_26,60,1,98,59,14,5
alu-v0_26,60,1,98,61,14,8
alu-v0_26,60,1,98,61,14,3
alu-v0_26,60,1,98,60,14,9
alu-v0_26,60,1,98,62,14,1
rd32_270,60,1,98,56,14,8
rd32_270,60,1,98,56,14,2
rd32_270,60,1,98,57,14,4
rd32_270,60,1,98,54,14,3
rd32_270,60,1,98,57,14,1
rd32_270,60,1,98,55,14,10
rd32_270,60,1,98,58,14,6
rd32_270,60,1,98,57,14,5
rd32_270,60,1,98,54,14,7
rd32_270,60,1,98,55,14,9
decod24-v1_41,60,1,97,58,12,5
decod24-v1_41,60,1,97,58,12,4
decod24-v1_41,60,1,97,58,12,8
decod24-v1_41,60,1,97,59,12,1
decod24-v1_41,60,1,97,58,12,6
decod24-v1_41,60,1,97,58,12,2
decod24-v1_41,60,1,97,59,12,3
decod24-v1_41,60,1,97,58,12,7
decod24-v1_41,60,1,97,58,12,9
decod24-v1_41,60,1,97,58,12,10
4gt5_76,60,1,103,67,12,8
4gt5_76,60,1,103,67,12,4
4gt5_76,60,1,103,67,12,9
4gt5_76,60,1,103,67,12,6
4gt5_76,60,1,103,67,12,3
4gt5_76,60,1,103,67,12,5
4gt5_76,60,1,103,67,12,1
4gt5_76,60,1,103,67,12,10
4gt5_76,60,1,103,67,12,2
4gt5_76,60,1,103,67,12,7
4gt13_91,60,1,116,72,13,2
4gt13_91,60,1,116,71,13,6
4gt13_91,60,1,116,71,13,10
4gt13_91,60,1,116,71,13,3
4gt13_91,60,1,116,72,13,4
4gt13_91,60,1,116,70,13,7
4gt13_91,60,1,116,71,13,9
4gt13_91,60,1,116,71,13,5
4gt13_91,60,1,116,71,13,1
4gt13_91,60,1,116,72,13,8
4gt13_90,60,1,123,77,16,6
4gt13_90,60,1,123,78,16,4
4gt13_90,60,1,123,78,16,5
4gt13_90,60,1,123,78,16,2
4gt13_90,60,1,123,78,16,3
4gt13_90,60,1,123,79,16,10
4gt13_90,60,1,123,77,16,1
4gt13_90,60,1,123,78,16,9
4gt13_90,60,1,123,78,16,8
4gt13_90,60,1,123,77,16,7
qe_qft_5,60,1,109,53,2,6
qe_qft_5,60,1,109,53,2,4
qe_qft_5,60,1,109,53,2,1
qe_qft_5,60,1,109,53,2,3
qe_qft_5,60,1,109,53,2,2
qe_qft_5,60,1,109,53,2,10
qe_qft_5,60,1,109,53,2,9
qe_qft_5,60,1,109,53,2,5
qe_qft_5,60,1,109,53,2,7
qe_qft_5,60,1,109,53,2,8
alu-v4_36,60,1,129,79,14,4
alu-v4_36,60,1,129,79,14,8
alu-v4_36,60,1,129,78,14,5
alu-v4_36,60,1,129,76,14,9
alu-v4_36,60,1,129,77,14,1
alu-v4_36,60,1,129,78,14,7
alu-v4_36,60,1,129,78,14,6
alu-v4_36,60,1,129,78,14,2
alu-v4_36,60,1,129,79,14,10
alu-v4_36,60,1,129,76,14,3
4gt5_77,60,1,145,86,14,1
4gt5_77,60,1,145,86,14,7
4gt5_77,60,1,145,85,14,5
4gt5_77,60,1,147,84,16,4
4gt5_77,60,1,145,86,14,9
4gt5_77,60,1,145,86,14,10
4gt5_77,60,1,145,85,14,6
4gt5_77,60,1,145,86,14,2
4gt5_77,60,1,145,85,14,3
4gt5_77,60,1,147,85,16,8
one-two-three-v1_99,60,1,153,94,21,5
one-two-three-v1_99,60,1,153,91,21,4
one-two-three-v1_99,60,1,154,93,22,6
one-two-three-v1_99,60,1,153,94,21,2
one-two-three-v1_99,60,1,153,89,21,8
one-two-three-v1_99,60,1,152,93,20,7
one-two-three-v1_99,60,1,153,92,21,10
one-two-three-v1_99,60,1,153,92,21,3
one-two-three-v1_99,60,1,153,94,21,1
one-two-three-v1_99,60,1,153,91,21,9
rd53_138,60,1,143,75,11,10
rd53_138,60,1,145,74,13,4
rd53_138,60,1,145,76,13,5
rd53_138,60,1,143,76,11,3
rd53_138,60,1,143,76,11,1
rd53_138,60,1,143,76,11,2
rd53_138,60,1,143,76,11,8
rd53_138,60,1,143,75,11,9
rd53_138,60,1,143,76,11,7
rd53_138,60,1,143,75,11,6
one-two-three-v0_98,60,1,165,99,19,7
one-two-three-v0_98,60,1,165,96,19,9
one-two-three-v0_98,60,1,165,95,19,3
one-two-three-v0_98,60,1,165,97,19,5
one-two-three-v0_98,60,1,165,99,19,8
one-two-three-v0_98,60,1,165,95,19,1
one-two-three-v0_98,60,1,165,96,19,4
one-two-three-v0_98,60,1,165,99,19,6
one-two-three-v0_98,60,1,165,96,19,2
one-two-three-v0_98,60,1,165,95,19,10
4gt10-v1_81,60,1,168,103,20,8
4gt10-v1_81,60,1,168,102,20,4
4gt10-v1_81,60,1,169,103,21,3
4gt10-v1_81,60,1,168,102,20,7
4gt10-v1_81,60,1,168,105,20,2
4gt10-v1_81,60,1,168,104,20,1
4gt10-v1_81,60,1,168,102,20,9
4gt10-v1_81,60,1,168,102,20,5
4gt10-v1_81,60,1,168,103,20,6
4gt10-v1_81,60,1,168,100,20,10
decod24-v3_45,60,1,170,97,20,1
decod24-v3_45,60,1,170,101,20,3
decod24-v3_45,60,1,170,100,20,4
decod24-v3_45,60,1,169,102,19,2
decod24-v3_45,60,1,167,99,17,6
decod24-v3_45,60,1,170,98,20,7
decod24-v3_45,60,1,168,95,18,8
decod24-v3_45,60,1,170,98,20,9
decod24-v3_45,60,1,170,99,20,10
decod24-v3_45,60,1,167,100,17,5
aj-e11_165,60,1,172,107,21,2
aj-e11_165,60,1,172,108,21,1
aj-e11_165,60,1,172,105,21,5
aj-e11_165,60,1,172,107,21,3
aj-e11_165,60,1,172,107,21,4
aj-e11_165,60,1,172,108,21,6
aj-e11_165,60,1,172,106,21,7
aj-e11_165,60,1,172,106,21,9
aj-e11_165,60,1,172,106,21,8
aj-e11_165,60,1,172,109,21,10
4mod7-v0_94,60,1,177,102,15,8
4mod7-v0_94,60,1,179,104,17,10
4mod7-v0_94,60,1,177,102,15,7
4mod7-v0_94,60,1,177,102,15,2
4mod7-v0_94,60,1,177,102,15,3
4mod7-v0_94,60,1,177,102,15,5
4mod7-v0_94,60,1,177,102,15,9
4mod7-v0_94,60,1,178,106,16,1
4mod7-v0_94,60,1,177,102,15,4
4mod7-v0_94,60,1,177,102,15,6
alu-v2_32,60,1,186,113,23,8
alu-v2_32,60,1,186,112,23,4
alu-v2_32,60,1,186,114,23,6
alu-v2_32,60,1,186,112,23,2
alu-v2_32,60,1,186,111,23,1
alu-v2_32,60,1,186,113,23,5
alu-v2_32,60,1,186,116,23,10
alu-v2_32,60,1,186,113,23,3
alu-v2_32,60,1,186,113,23,9
alu-v2_32,60,1,186,112,23,7
4mod7-v1_96,60,1,183,104,19,6
4mod7-v1_96,60,1,183,105,19,2
4mod7-v1_96,60,1,183,105,19,10
4mod7-v1_96,60,1,183,103,19,8
4mod7-v1_96,60,1,184,108,20,4
4mod7-v1_96,60,1,185,111,21,9
4mod7-v1_96,60,1,183,109,19,7
4mod7-v1_96,60,1,183,107,19,1
4mod7-v1_96,60,1,184,106,20,5
4mod7-v1_96,60,1,183,105,19,3
mini_alu_305,60,1,190,86,17,4
mini_alu_305,60,1,190,85,17,1
mini_alu_305,60,1,190,87,17,5
mini_alu_305,60,1,190,87,17,7
mini_alu_305,60,1,190,87,17,3
mini_alu_305,60,1,190,87,17,8
mini_alu_305,60,1,190,89,17,6
mini_alu_305,60,1,190,87,17,9
mini_alu_305,60,1,189,86,16,2
mini_alu_305,60,1,190,87,17,10
cnt3-5_179,60,1,201,81,26,8
cnt3-5_179,60,1,199,78,24,10
cnt3-5_179,60,1,199,78,24,1
cnt3-5_179,60,1,201,92,26,4
cnt3-5_179,60,1,197,77,22,6
cnt3-5_179,60,1,199,81,24,2
cnt3-5_179,60,1,201,93,26,7
cnt3-5_179,60,1,202,78,27,9
cnt3-5_179,60,1,201,78,26,5
cnt3-5_179,60,1,200,79,25,3
mod10_176,60,1,200,123,22,2
mod10_176,60,1,200,123,22,4
mod10_176,60,1,200,122,22,3
mod10_176,60,1,199,123,21,1
mod10_176,60,1,200,121,22,6
mod10_176,60,1,199,122,21,5
mod10_176,60,1,199,121,21,8
mod10_176,60,1,199,121,21,9
mod10_176,60,1,200,122,22,10
mod10_176,60,1,200,123,22,7
4gt4-v0_80,60,1,195,109,16,8
4gt4-v0_80,60,1,195,108,16,5
4gt4-v0_80,60,1,195,109,16,6
4gt4-v0_80,60,1,195,108,16,3
4gt4-v0_80,60,1,195,112,16,4
4gt4-v0_80,60,1,196,111,17,9
4gt4-v0_80,60,1,195,108,16,7
4gt4-v0_80,60,1,195,109,16,1
4gt4-v0_80,60,1,195,108,16,2
4gt4-v0_80,60,1,195,109,16,10
4gt12-v0_88,60,1,215,123,21,10
4gt12-v0_88,60,1,213,120,19,3
4gt12-v0_88,60,1,215,120,21,6
4gt12-v0_88,60,1,213,120,19,8
4gt12-v0_88,60,1,213,121,19,2
4gt12-v0_88,60,1,213,125,19,4
4gt12-v0_88,60,1,213,119,19,7
4gt12-v0_88,60,1,215,123,21,1
4gt12-v0_88,60,1,215,122,21,5
4gt12-v0_88,60,1,213,122,19,9
qft_10,60,1,225,135,25,5
qft_10,60,1,225,117,25,1
qft_10,60,1,226,125,26,7
qft_10,60,1,225,111,25,6
qft_10,60,1,226,121,26,8
qft_10,60,1,226,124,26,3
qft_10,60,1,226,121,26,2
qft_10,60,1,225,122,25,10
qft_10,60,1,226,113,26,9
qft_10,60,1,226,121,26,4
0410184_169,60,1,242,130,31,9
0410184_169,60,1,241,132,30,3
0410184_169,60,1,244,137,33,10
0410184_169,60,1,241,135,30,8
0410184_169,60,1,241,130,30,6
0410184_169,60,1,243,132,32,1
0410184_169,60,1,245,132,34,5
0410184_169,60,1,242,132,31,7
0410184_169,60,1,244,139,33,4
0410184_169,60,1,242,131,31,2
sys6-v0_111,60,1,236,99,21,5
sys6-v0_111,60,1,235,102,20,6
sys6-v0_111,60,1,236,100,21,1
sys6-v0_111,60,1,234,94,19,4
sys6-v0_111,60,1,235,100,20,2
sys6-v0_111,60,1,236,102,21,7
sys6-v0_111,60,1,234,96,19,8
sys6-v0_111,60,1,235,99,20,3
sys6-v0_111,60,1,236,110,21,9
sys6-v0_111,60,1,234,98,19,10
4_49_16,60,1,245,143,28,3
4_49_16,60,1,248,153,31,5
4_49_16,60,1,245,148,28,4
4_49_16,60,1,246,149,29,9
4_49_16,60,1,245,145,28,2
4_49_16,60,1,247,152,30,6
4_49_16,60,1,243,150,26,10
4_49_16,60,1,247,148,30,1
4_49_16,60,1,243,152,26,8
4_49_16,60,1,246,144,29,7
4gt12-v1_89,60,1,241,137,13,6
4gt12-v1_89,60,1,241,137,13,10
4gt12-v1_89,60,1,241,137,13,8
4gt12-v1_89,60,1,241,137,13,4
4gt12-v1_89,60,1,241,137,13,3
4gt12-v1_89,60,1,241,137,13,2
4gt12-v1_89,60,1,241,137,13,5
4gt12-v1_89,60,1,241,137,13,9
4gt12-v1_89,60,1,241,137,13,1
4gt12-v1_89,60,1,241,137,13,7
rd73_140,60,1,256,111,26,8
rd73_140,60,1,256,121,26,6
rd73_140,60,1,254,117,24,7
rd73_140,60,1,258,135,28,1
rd73_140,60,1,256,115,26,4
rd73_140,60,1,256,120,26,10
rd73_140,60,1,256,122,26,2
rd73_140,60,1,256,112,26,3
rd73_140,60,1,256,106,26,9
rd73_140,60,1,256,119,26,5
4gt4-v0_79,60,1,250,147,19,4
4gt4-v0_79,60,1,251,150,20,5
4gt4-v0_79,60,1,250,147,19,9
4gt4-v0_79,60,1,251,146,20,7
4gt4-v0_79,60,1,249,145,18,3
4gt4-v0_79,60,1,250,143,19,8
4gt4-v0_79,60,1,251,148,20,2
4gt4-v0_79,60,1,251,147,20,10
