instance_name,timeout,num_chunks,gate_out,depth_out,num_swaps,seed
rd32-v0_66,10,1,43,25,9,2
4mod5-v0_19,10,1,45,25,10,1
4mod5-v0_19,10,1,45,25,10,3
4mod5-v0_19,10,1,45,25,10,4
4mod5-v0_19,10,1,45,25,10,5
4mod5-v0_19,10,1,45,25,10,2
4mod5-v0_19,10,1,45,25,10,6
4mod5-v0_19,10,1,45,25,10,7
4mod5-v0_19,10,1,45,25,10,9
4mod5-v0_19,10,1,45,25,10,8
4mod5-v0_19,10,1,45,25,10,10
mod5mils_65,10,1,45,24,10,8
mod5mils_65,10,1,44,24,9,4
mod5mils_65,10,1,44,24,9,6
mod5mils_65,10,1,45,24,10,5
mod5mils_65,10,1,44,24,9,9
mod5mils_65,10,1,44,24,9,2
mod5mils_65,10,1,44,24,9,7
mod5mils_65,10,1,44,24,9,3
mod5mils_65,10,1,44,24,9,10
mod5mils_65,10,1,43,24,8,1
3_17_13,10,1,44,27,8,10
3_17_13,10,1,44,27,8,3
3_17_13,10,1,44,27,8,6
3_17_13,10,1,44,27,8,1
3_17_13,10,1,44,27,8,8
3_17_13,10,1,44,27,8,2
3_17_13,10,1,44,27,8,4
3_17_13,10,1,44,27,8,5
3_17_13,10,1,44,27,8,7
3_17_13,10,1,44,27,8,9
4mod5-v1_24,10,1,44,24,8,2
4mod5-v1_24,10,1,44,24,8,8
4mod5-v1_24,10,1,45,24,9,7
4mod5-v1_24,10,1,44,24,8,1
4mod5-v1_24,10,1,45,24,9,5
4mod5-v1_24,10,1,43,24,7,4
4mod5-v1_24,10,1,45,24,9,9
4mod5-v1_24,10,1,43,24,7,6
4mod5-v1_24,10,1,45,24,9,3
4mod5-v1_24,10,1,43,24,7,10
alu-v0_27,10,1,44,25,8,8
alu-v0_27,10,1,44,25,8,10
alu-v0_27,10,1,44,25,8,7
alu-v0_27,10,1,44,25,8,5
alu-v0_27,10,1,44,25,8,9
alu-v0_27,10,1,44,25,8,1
alu-v0_27,10,1,44,25,8,2
alu-v0_27,10,1,44,25,8,3
alu-v0_27,10,1,44,25,8,4
alu-v0_27,10,1,44,25,8,6
rd32-v1_68,10,1,46,26,10,4
rd32-v1_68,10,1,45,26,9,8
rd32-v1_68,10,1,45,26,9,6
rd32-v1_68,10,1,46,26,10,5
rd32-v1_68,10,1,45,26,9,1
rd32-v1_68,10,1,46,26,10,7
rd32-v1_68,10,1,46,26,10,3
rd32-v1_68,10,1,45,26,9,10
rd32-v1_68,10,1,45,26,9,9
rd32-v1_68,10,1,45,26,9,2
alu-v1_28,10,1,45,26,8,7
alu-v1_28,10,1,45,26,8,10
alu-v1_28,10,1,45,26,8,3
alu-v1_28,10,1,45,26,8,4
alu-v1_28,10,1,45,26,8,2
alu-v1_28,10,1,45,26,8,1
alu-v1_28,10,1,45,26,8,9
alu-v1_28,10,1,45,26,8,8
alu-v1_28,10,1,45,26,8,6
alu-v1_28,10,1,45,26,8,5
alu-v1_29,10,1,44,25,7,8
alu-v1_29,10,1,44,25,7,6
alu-v1_29,10,1,44,25,7,9
alu-v1_29,10,1,44,25,7,10
alu-v1_29,10,1,44,25,7,3
alu-v1_29,10,1,44,25,7,2
alu-v1_29,10,1,44,25,7,4
alu-v1_29,10,1,44,25,7,7
alu-v1_29,10,1,44,25,7,1
alu-v1_29,10,1,44,25,7,5
alu-v2_33,10,1,46,26,9,4
alu-v2_33,10,1,46,26,9,10
alu-v2_33,10,1,46,26,9,6
alu-v2_33,10,1,46,26,9,1
alu-v2_33,10,1,46,26,9,7
alu-v2_33,10,1,46,26,9,2
alu-v2_33,10,1,46,26,9,8
alu-v2_33,10,1,46,26,9,5
alu-v2_33,10,1,46,26,9,3
alu-v2_33,10,1,46,26,9,9
alu-v3_35,10,1,44,23,7,1
alu-v3_35,10,1,44,23,7,2
alu-v3_35,10,1,44,23,7,4
alu-v3_35,10,1,44,23,7,9
alu-v3_35,10,1,44,23,7,8
alu-v3_35,10,1,44,23,7,5
alu-v3_35,10,1,44,23,7,3
alu-v3_35,10,1,44,23,7,6
alu-v3_35,10,1,44,23,7,7
alu-v3_35,10,1,44,23,7,10
alu-v4_37,10,1,46,26,9,8
alu-v4_37,10,1,46,26,9,2
alu-v4_37,10,1,46,26,9,1
alu-v4_37,10,1,46,26,9,5
alu-v4_37,10,1,46,26,9,6
alu-v4_37,10,1,46,26,9,10
alu-v4_37,10,1,45,26,8,4
alu-v4_37,10,1,46,26,9,7
alu-v4_37,10,1,45,26,8,9
alu-v4_37,10,1,45,26,8,3
miller_11,10,1,60,37,10,9
miller_11,10,1,61,37,11,6
miller_11,10,1,60,37,10,8
miller_11,10,1,59,37,9,2
miller_11,10,1,61,37,11,4
miller_11,10,1,61,37,11,1
miller_11,10,1,60,37,10,10
miller_11,10,1,61,37,11,7
miller_11,10,1,61,37,11,3
miller_11,10,1,59,37,9,5
decod24-v0_38,10,1,62,38,11,1
decod24-v0_38,10,1,63,38,12,6
decod24-v0_38,10,1,65,38,14,10
decod24-v0_38,10,1,62,38,11,8
decod24-v0_38,10,1,63,38,12,2
decod24-v0_38,10,1,63,38,12,3
decod24-v0_38,10,1,64,38,13,9
decod24-v0_38,10,1,63,38,12,4
decod24-v0_38,10,1,63,38,12,5
decod24-v0_38,10,1,63,38,12,7
alu-v3_34,10,1,64,36,12,10
alu-v3_34,10,1,64,36,12,6
alu-v3_34,10,1,64,36,12,1
alu-v3_34,10,1,64,36,12,2
alu-v3_34,10,1,64,36,12,8
alu-v3_34,10,1,64,36,12,3
alu-v3_34,10,1,64,36,12,7
alu-v3_34,10,1,64,36,12,4
alu-v3_34,10,1,64,36,12,5
alu-v3_34,10,1,64,36,12,9
decod24-v2_43,10,1,65,38,13,1
decod24-v2_43,10,1,66,38,14,4
decod24-v2_43,10,1,65,38,13,10
decod24-v2_43,10,1,65,38,13,6
decod24-v2_43,10,1,66,38,14,8
decod24-v2_43,10,1,65,38,13,3
decod24-v2_43,10,1,66,38,14,2
decod24-v2_43,10,1,66,38,14,9
decod24-v2_43,10,1,65,38,13,5
decod24-v2_43,10,1,65,38,13,7
mod5d2_64,10,1,65,36,12,7
mod5d2_64,10,1,65,36,12,1
mod5d2_64,10,1,65,36,12,10
mod5d2_64,10,1,65,36,12,2
mod5d2_64,10,1,65,36,12,5
mod5d2_64,10,1,65,36,12,4
mod5d2_64,10,1,65,36,12,6
mod5d2_64,10,1,65,36,12,8
mod5d2_64,10,1,65,36,12,3
mod5d2_64,10,1,65,36,12,9
4gt13_92,10,1,88,48,22,2
4gt13_92,10,1,85,48,19,6
4gt13_92,10,1,90,48,24,7
4gt13_92,10,1,88,48,22,5
4gt13_92,10,1,85,48,19,3
4gt13_92,10,1,87,48,21,9
4gt13_92,10,1,85,48,19,8
4gt13_92,10,1,85,48,19,4
4gt13_92,10,1,85,48,19,10
4gt13_92,10,1,89,48,23,1
4gt13-v1_93,10,1,85,47,17,1
4gt13-v1_93,10,1,87,47,19,10
4gt13-v1_93,10,1,85,47,17,2
4gt13-v1_93,10,1,85,47,17,3
4gt13-v1_93,10,1,87,47,19,4
4gt13-v1_93,10,1,84,47,16,9
4gt13-v1_93,10,1,84,47,16,7
4gt13-v1_93,10,1,85,47,17,5
4gt13-v1_93,10,1,85,47,17,6
4gt13-v1_93,10,1,84,47,16,8
4mod5-v0_18,10,1,86,45,17,8
4mod5-v0_18,10,1,84,45,15,7
4mod5-v0_18,10,1,86,45,17,3
4mod5-v0_18,10,1,84,45,15,2
4mod5-v0_18,10,1,84,45,15,6
4mod5-v0_18,10,1,84,45,15,4
4mod5-v0_18,10,1,84,45,15,1
4mod5-v0_18,10,1,84,45,15,5
4mod5-v0_18,10,1,84,45,15,10
4mod5-v0_18,10,1,86,45,17,9
4mod5-v1_23,10,1,87,47,18,2
4mod5-v1_23,10,1,87,47,18,1
4mod5-v1_23,10,1,86,47,17,4
4mod5-v1_23,10,1,87,47,18,3
4mod5-v1_23,10,1,87,47,18,6
4mod5-v1_23,10,1,87,47,18,8
4mod5-v1_23,10,1,87,47,18,5
4mod5-v1_23,10,1,87,47,18,10
4mod5-v1_23,10,1,87,47,18,7
4mod5-v1_23,10,1,87,47,18,9
one-two-three-v2_100,10,1,85,43,16,8
one-two-three-v2_100,10,1,87,44,18,7
one-two-three-v2_100,10,1,87,44,18,6
one-two-three-v2_100,10,1,88,44,19,1
one-two-three-v2_100,10,1,85,43,16,2
one-two-three-v2_100,10,1,85,43,16,5
one-two-three-v2_100,10,1,85,43,16,10
one-two-three-v2_100,10,1,85,43,16,4
one-two-three-v2_100,10,1,85,43,16,3
one-two-three-v2_100,10,1,88,44,19,9
4mod5-bdd_287,10,1,83,43,13,5
4mod5-bdd_287,10,1,85,43,15,8
4mod5-bdd_287,10,1,83,43,13,9
4mod5-bdd_287,10,1,82,43,12,10
4mod5-bdd_287,10,1,83,43,13,3
4mod5-bdd_287,10,1,82,43,12,6
4mod5-bdd_287,10,1,85,43,15,7
4mod5-bdd_287,10,1,85,43,15,1
4mod5-bdd_287,10,1,82,43,12,4
4mod5-bdd_287,10,1,82,43,12,2
one-two-three-v3_101,10,1,89,46,19,5
one-two-three-v3_101,10,1,89,46,19,8
one-two-three-v3_101,10,1,89,46,19,6
one-two-three-v3_101,10,1,89,46,19,4
one-two-three-v3_101,10,1,89,46,19,10
one-two-three-v3_101,10,1,89,46,19,1
one-two-three-v3_101,10,1,89,46,19,9
one-two-three-v3_101,10,1,89,46,19,2
one-two-three-v3_101,10,1,89,46,19,3
one-two-three-v3_101,10,1,89,46,19,7
qe_qft_4,10,1,78,39,7,5
qe_qft_4,10,1,84,39,13,8
qe_qft_4,10,1,76,39,5,4
qe_qft_4,10,1,78,39,7,1
qe_qft_4,10,1,76,39,5,3
qe_qft_4,10,1,76,39,5,2
qe_qft_4,10,1,76,39,5,6
qe_qft_4,10,1,78,39,7,7
qe_qft_4,10,1,79,39,8,10
qe_qft_4,10,1,76,39,5,9
decod24-bdd_294,10,1,83,45,10,2
decod24-bdd_294,10,1,83,45,10,6
decod24-bdd_294,10,1,83,45,10,8
decod24-bdd_294,10,1,83,45,10,4
decod24-bdd_294,10,1,83,45,10,10
decod24-bdd_294,10,1,83,45,10,9
decod24-bdd_294,10,1,83,45,10,5
decod24-bdd_294,10,1,83,45,10,1
decod24-bdd_294,10,1,83,45,10,3
decod24-bdd_294,10,1,83,45,10,7
4gt5_75,10,1,104,52,21,4
4gt5_75,10,1,100,52,17,6
4gt5_75,10,1,101,52,18,10
4gt5_75,10,1,102,52,19,7
4gt5_75,10,1,101,52,18,2
4gt5_75,10,1,104,52,21,1
4gt5_75,10,1,101,52,18,5
4gt5_75,10,1,104,52,21,8
4gt5_75,10,1,100,52,17,3
4gt5_75,10,1,100,52,17,9
alu-bdd_288,10,1,94,51,10,8
alu-bdd_288,10,1,94,51,10,2
alu-bdd_288,10,1,94,51,10,4
alu-bdd_288,10,1,94,51,10,6
alu-bdd_288,10,1,94,51,10,1
alu-bdd_288,10,1,94,51,10,7
alu-bdd_288,10,1,94,51,10,5
alu-bdd_288,10,1,94,51,10,9
alu-bdd_288,10,1,94,51,10,10
alu-bdd_288,10,1,94,51,10,3
alu-v0_26,10,1,109,57,25,8
alu-v0_26,10,1,108,57,24,4
alu-v0_26,10,1,110,57,26,1
alu-v0_26,10,1,113,57,29,5
alu-v0_26,10,1,110,57,26,6
alu-v0_26,10,1,114,57,30,9
alu-v0_26,10,1,109,57,25,2
alu-v0_26,10,1,112,57,28,3
alu-v0_26,10,1,109,57,25,7
alu-v0_26,10,1,113,57,29,10
rd32_270,10,1,104,55,20,8
rd32_270,10,1,106,55,22,5
rd32_270,10,1,104,55,20,4
rd32_270,10,1,101,55,17,3
rd32_270,10,1,105,55,21,10
rd32_270,10,1,105,55,21,2
rd32_270,10,1,102,55,18,9
rd32_270,10,1,105,55,21,7
rd32_270,10,1,106,55,22,1
rd32_270,10,1,105,55,21,6
decod24-v1_41,10,1,102,56,17,10
decod24-v1_41,10,1,102,56,17,2
decod24-v1_41,10,1,103,56,18,4
decod24-v1_41,10,1,102,56,17,8
decod24-v1_41,10,1,100,56,15,5
decod24-v1_41,10,1,102,56,17,6
decod24-v1_41,10,1,102,56,17,1
decod24-v1_41,10,1,102,56,17,3
decod24-v1_41,10,1,102,56,17,7
decod24-v1_41,10,1,102,56,17,9
4gt5_76,10,1,110,61,19,4
4gt5_76,10,1,110,61,19,10
4gt5_76,10,1,110,61,19,8
4gt5_76,10,1,110,61,19,6
4gt5_76,10,1,111,61,20,1
4gt5_76,10,1,110,61,19,5
4gt5_76,10,1,110,61,19,2
4gt5_76,10,1,110,61,19,3
4gt5_76,10,1,110,61,19,7
4gt5_76,10,1,110,61,19,9
4gt13_91,10,1,122,66,19,8
4gt13_91,10,1,122,66,19,2
4gt13_91,10,1,122,66,19,10
4gt13_91,10,1,122,66,19,9
4gt13_91,10,1,125,67,22,4
4gt13_91,10,1,122,66,19,6
4gt13_91,10,1,122,66,19,1
4gt13_91,10,1,122,66,19,3
4gt13_91,10,1,122,66,19,7
4gt13_91,10,1,122,66,19,5
4gt13_90,10,1,128,70,21,9
4gt13_90,10,1,128,70,21,7
4gt13_90,10,1,132,71,25,1
4gt13_90,10,1,128,70,21,5
4gt13_90,10,1,128,70,21,3
4gt13_90,10,1,128,70,21,4
4gt13_90,10,1,129,71,22,10
4gt13_90,10,1,128,70,21,8
4gt13_90,10,1,128,70,21,2
4gt13_90,10,1,128,70,21,6
qe_qft_5,10,1,110,52,3,4
qe_qft_5,10,1,110,52,3,8
qe_qft_5,10,1,110,52,3,9
qe_qft_5,10,1,110,52,3,6
qe_qft_5,10,1,110,52,3,2
qe_qft_5,10,1,110,52,3,3
qe_qft_5,10,1,110,52,3,5
qe_qft_5,10,1,110,52,3,1
qe_qft_5,10,1,110,52,3,7
qe_qft_5,10,1,110,52,3,10
alu-v4_36,10,1,136,75,21,5
alu-v4_36,10,1,136,75,21,6
alu-v4_36,10,1,136,75,21,4
alu-v4_36,10,1,136,75,21,3
alu-v4_36,10,1,136,75,21,10
alu-v4_36,10,1,136,75,21,9
alu-v4_36,10,1,136,75,21,8
alu-v4_36,10,1,136,75,21,2
alu-v4_36,10,1,136,75,21,1
alu-v4_36,10,1,136,75,21,7
4gt5_77,10,1,152,79,21,1
4gt5_77,10,1,154,79,23,5
4gt5_77,10,1,154,79,23,4
4gt5_77,10,1,154,79,23,10
4gt5_77,10,1,154,79,23,7
4gt5_77,10,1,154,79,23,2
4gt5_77,10,1,154,79,23,3
4gt5_77,10,1,154,79,23,6
4gt5_77,10,1,154,79,23,8
4gt5_77,10,1,154,79,23,9
one-two-three-v1_99,10,1,156,86,24,6
one-two-three-v1_99,10,1,165,86,33,2
one-two-three-v1_99,10,1,165,86,33,3
one-two-three-v1_99,10,1,165,86,33,1
one-two-three-v1_99,10,1,156,87,24,4
one-two-three-v1_99,10,1,156,86,24,10
one-two-three-v1_99,10,1,156,86,24,8
one-two-three-v1_99,10,1,165,86,33,9
one-two-three-v1_99,10,1,156,86,24,5
one-two-three-v1_99,10,1,167,87,35,7
rd53_138,10,1,159,63,27,8
rd53_138,10,1,158,63,26,4
rd53_138,10,1,157,63,25,10
rd53_138,10,1,156,63,24,3
rd53_138,10,1,157,63,25,5
rd53_138,10,1,157,63,25,1
rd53_138,10,1,156,63,24,7
rd53_138,10,1,156,63,24,2
rd53_138,10,1,156,63,24,6
rd53_138,10,1,157,63,25,9
one-two-three-v0_98,10,1,171,90,25,5
one-two-three-v0_98,10,1,171,90,25,4
one-two-three-v0_98,10,1,171,90,25,10
one-two-three-v0_98,10,1,170,90,24,7
one-two-three-v0_98,10,1,170,90,24,2
one-two-three-v0_98,10,1,171,90,25,9
one-two-three-v0_98,10,1,171,90,25,3
one-two-three-v0_98,10,1,171,90,25,6
one-two-three-v0_98,10,1,173,90,27,8
one-two-three-v0_98,10,1,171,90,25,1
4gt10-v1_81,10,1,181,93,33,8
4gt10-v1_81,10,1,182,93,34,7
4gt10-v1_81,10,1,180,93,32,6
4gt10-v1_81,10,1,183,94,35,2
4gt10-v1_81,10,1,182,93,34,3
4gt10-v1_81,10,1,180,94,32,9
4gt10-v1_81,10,1,182,93,34,1
4gt10-v1_81,10,1,182,93,34,10
4gt10-v1_81,10,1,181,94,33,4
4gt10-v1_81,10,1,181,93,33,5
decod24-v3_45,10,1,180,92,30,8
decod24-v3_45,10,1,178,92,28,1
decod24-v3_45,10,1,180,92,30,3
decod24-v3_45,10,1,180,92,30,4
decod24-v3_45,10,1,178,92,28,10
decod24-v3_45,10,1,180,92,30,2
decod24-v3_45,10,1,180,92,30,6
decod24-v3_45,10,1,180,92,30,5
decod24-v3_45,10,1,180,92,30,9
decod24-v3_45,10,1,180,92,30,7
aj-e11_165,10,1,191,97,40,4
aj-e11_165,10,1,191,97,40,9
aj-e11_165,10,1,191,97,40,5
aj-e11_165,10,1,189,97,38,1
aj-e11_165,10,1,189,97,38,7
aj-e11_165,10,1,190,97,39,8
aj-e11_165,10,1,190,97,39,2
aj-e11_165,10,1,189,97,38,10
aj-e11_165,10,1,190,97,39,6
aj-e11_165,10,1,190,97,39,3
4mod7-v0_94,10,1,193,104,31,5
4mod7-v0_94,10,1,192,103,30,2
4mod7-v0_94,10,1,193,104,31,4
4mod7-v0_94,10,1,190,103,28,6
4mod7-v0_94,10,1,191,104,29,8
4mod7-v0_94,10,1,199,104,37,1
4mod7-v0_94,10,1,198,103,36,10
4mod7-v0_94,10,1,193,104,31,3
4mod7-v0_94,10,1,194,103,32,7
4mod7-v0_94,10,1,192,103,30,9
alu-v2_32,10,1,204,105,41,2
alu-v2_32,10,1,209,104,46,4
alu-v2_32,10,1,209,103,46,5
alu-v2_32,10,1,209,103,46,10
alu-v2_32,10,1,209,103,46,3
alu-v2_32,10,1,209,103,46,9
alu-v2_32,10,1,209,104,46,1
alu-v2_32,10,1,203,105,40,6
alu-v2_32,10,1,210,103,47,8
alu-v2_32,10,1,209,103,46,7
4mod7-v1_96,10,1,203,104,39,7
4mod7-v1_96,10,1,216,104,52,3
4mod7-v1_96,10,1,217,104,53,6
4mod7-v1_96,10,1,216,104,52,9
4mod7-v1_96,10,1,202,104,38,4
4mod7-v1_96,10,1,203,104,39,10
4mod7-v1_96,10,1,217,104,53,8
4mod7-v1_96,10,1,203,104,39,1
4mod7-v1_96,10,1,214,104,50,2
4mod7-v1_96,10,1,204,104,40,5
mini_alu_305,10,1,193,73,20,8
mini_alu_305,10,1,193,73,20,3
mini_alu_305,10,1,193,73,20,5
mini_alu_305,10,1,193,73,20,4
mini_alu_305,10,1,193,73,20,10
mini_alu_305,10,1,193,73,20,9
mini_alu_305,10,1,193,73,20,6
mini_alu_305,10,1,193,73,20,2
mini_alu_305,10,1,193,73,20,7
mini_alu_305,10,1,193,73,20,1
cnt3-5_179,10,1,213,66,38,4
cnt3-5_179,10,1,214,66,39,5
cnt3-5_179,10,1,214,66,39,8
cnt3-5_179,10,1,215,66,40,3
cnt3-5_179,10,1,213,66,38,10
cnt3-5_179,10,1,217,66,42,1
cnt3-5_179,10,1,214,66,39,6
cnt3-5_179,10,1,215,66,40,7
cnt3-5_179,10,1,213,66,38,2
cnt3-5_179,10,1,214,66,39,9
mod10_176,10,1,218,110,40,5
mod10_176,10,1,218,110,40,2
mod10_176,10,1,218,110,40,7
mod10_176,10,1,219,110,41,9
mod10_176,10,1,219,110,41,6
mod10_176,10,1,218,110,40,10
mod10_176,10,1,218,110,40,1
mod10_176,10,1,219,110,41,4
mod10_176,10,1,218,110,40,8
mod10_176,10,1,219,110,41,3
4gt4-v0_80,10,1,205,107,26,5
4gt4-v0_80,10,1,205,107,26,7
4gt4-v0_80,10,1,205,107,26,9
4gt4-v0_80,10,1,205,107,26,3
4gt4-v0_80,10,1,205,107,26,4
4gt4-v0_80,10,1,205,107,26,8
4gt4-v0_80,10,1,205,107,26,10
4gt4-v0_80,10,1,205,107,26,1
4gt4-v0_80,10,1,205,107,26,6
4gt4-v0_80,10,1,205,107,26,2
4gt12-v0_88,10,1,225,117,31,7
4gt12-v0_88,10,1,225,117,31,6
4gt12-v0_88,10,1,225,117,31,2
4gt12-v0_88,10,1,225,117,31,5
4gt12-v0_88,10,1,225,117,31,3
4gt12-v0_88,10,1,225,117,31,10
4gt12-v0_88,10,1,225,117,31,1
4gt12-v0_88,10,1,225,117,31,9
4gt12-v0_88,10,1,225,117,31,4
4gt12-v0_88,10,1,225,117,31,8
qft_10,10,1,237,76,37,7
qft_10,10,1,239,76,39,3
qft_10,10,1,238,75,38,9
qft_10,10,1,237,76,37,5
qft_10,10,1,238,75,38,2
qft_10,10,1,238,75,38,6
qft_10,10,1,241,76,41,10
qft_10,10,1,238,75,38,4
qft_10,10,1,238,75,38,1
qft_10,10,1,235,76,35,8
0410184_169,10,1,258,112,47,4
0410184_169,10,1,267,112,56,1
0410184_169,10,1,250,113,39,10
0410184_169,10,1,265,113,54,2
0410184_169,10,1,271,113,60,5
0410184_169,10,1,258,112,47,9
0410184_169,10,1,266,113,55,8
0410184_169,10,1,245,112,34,3
0410184_169,10,1,261,113,50,7
0410184_169,10,1,265,113,54,6
sys6-v0_111,10,1,241,85,26,5
sys6-v0_111,10,1,242,85,27,1
sys6-v0_111,10,1,242,85,27,7
sys6-v0_111,10,1,253,85,38,4
sys6-v0_111,10,1,243,85,28,9
sys6-v0_111,10,1,241,85,26,3
sys6-v0_111,10,1,241,85,26,8
sys6-v0_111,10,1,242,85,27,6
sys6-v0_111,10,1,241,85,26,2
sys6-v0_111,10,1,242,85,27,10
4_49_16,10,1,258,136,41,2
4_49_16,10,1,254,138,37,6
4_49_16,10,1,254,137,37,4
4_49_16,10,1,260,137,43,1
4_49_16,10,1,258,137,41,8
4_49_16,10,1,256,136,39,5
4_49_16,10,1,256,137,39,9
4_49_16,10,1,256,136,39,10
4_49_16,10,1,256,136,39,3
4_49_16,10,1,254,137,37,7
4gt12-v1_89,10,1,258,136,30,10
4gt12-v1_89,10,1,258,136,30,1
4gt12-v1_89,10,1,258,136,30,6
4gt12-v1_89,10,1,258,136,30,2
4gt12-v1_89,10,1,258,136,30,9
4gt12-v1_89,10,1,260,136,32,4
4gt12-v1_89,10,1,258,136,30,8
4gt12-v1_89,10,1,258,136,30,3
4gt12-v1_89,10,1,258,136,30,7
4gt12-v1_89,10,1,258,136,30,5
rd73_140,10,1,270,105,40,7
rd73_140,10,1,267,105,37,2
rd73_140,10,1,260,105,30,8
rd73_140,10,1,266,105,36,6
rd73_140,10,1,261,103,31,4
rd73_140,10,1,265,105,35,9
rd73_140,10,1,270,105,40,5
rd73_140,10,1,258,105,28,1
rd73_140,10,1,262,104,32,10
rd73_140,10,1,258,104,28,3
4gt4-v0_79,10,1,270,141,39,6
4gt4-v0_79,10,1,272,142,41,9
4gt4-v0_79,10,1,270,141,39,1
4gt4-v0_79,10,1,270,141,39,7
4gt4-v0_79,10,1,270,141,39,5
4gt4-v0_79,10,1,270,142,39,3
4gt4-v0_79,10,1,270,141,39,2
4gt4-v0_79,10,1,274,142,43,8
